35.157246,139.59921,22.614
35.157257,139.5992,22.739
35.157265,139.59995500000002,19.628
35.157265,139.59998,19.419
35.15727,139.59921,22.771
35.15727,139.59993,20.138
35.15727,139.59999499999998,18.9665
35.157272,139.59991,20.335
35.157276,139.5999,20.762
35.157278000000005,139.60002,19.024
35.15728,139.59923,22.75
35.15728,139.59988,20.949
35.157284,139.59987,21.064
35.157288,139.59924,22.677
35.157288,139.60004,18.878
35.15729,139.59926,22.739
35.15729,139.59984,21.168
35.157295,139.60005,18.66
35.1573,139.59982,21.199
35.1573,139.60007,18.337
35.157303,139.59927,22.895
35.157307,139.59929,22.781
35.157307,139.59981,21.189
35.157307,139.60008,17.983
35.157314,139.5998,21.168
35.157314,139.60011,17.328
35.157323,139.59932,22.802
35.157321,139.60013500000002,16.781
35.15732,139.600275,13.524
35.15732,139.602105,6.921
35.15732,139.60213,6.629
35.15732,139.602165,6.473
35.15732,139.6022,6.369
35.157322,139.59978,21.428
35.157322,139.60016,16.433
35.157322,139.60025,13.612
35.157322,139.6003,9.98
35.157322,139.60207,7.129
35.157322,139.60223,6.296
35.157322,139.60225,6.255
35.157326,139.60017,15.496
35.157326,139.60019,15.382
35.157326,139.60022500000002,14.679
35.157326,139.60202,7.129
35.157326,139.60205,7.212
35.157326,139.60228,6.192
35.15733,139.60031,9.72
35.15733,139.60199,7.108
35.157333,139.60194,7.431
35.157333,139.60197,7.316
35.157333,139.60231,6.348
35.157333,139.60233,6.203
35.157337,139.59933,22.927
35.157337,139.60033,9.356
35.157337,139.60193,7.608
35.15734,139.59975,21.407
35.15734,139.6019,7.878
35.157345,139.60188,8.315
35.157345,139.60236,5.786
35.157351000000006,139.60184500000005,8.268
35.157352,139.59933,22.791
35.157352,139.59973,21.272
35.157352,139.60033,8.971
35.157352,139.60237,5.537
35.15736,139.60182,8.149
35.157364,139.59935,22.781
35.157364,139.59972,21.189
35.157364,139.60033,8.232
35.157364,139.60179,8.44
35.157368,139.6024,5.672
35.15737,139.60178,8.877
35.157375,139.59935,23.02
35.157375,139.60033,8.159
35.15738,139.5997,21.314
35.15738,139.60176,8.94
35.15738,139.6024,5.443
35.1573885,139.59923500000002,23.088
35.157387,139.60175,9.137
35.15739,139.599175,23.14
35.15739,139.59920499999998,23.135
35.15739,139.59935,22.947
35.15739,139.59969,21.438
35.15739,139.6024,5.089
35.157394,139.59914500000002,23.2495
35.157394,139.60033,7.972
35.1574,139.59912,23.239
35.1574,139.59924,23.166
35.1574,139.60172,9.387
35.157402,139.5991,23.322
35.157402,139.59937,22.76
35.157402,139.59967,21.667
35.157406,139.59926,23.072
35.157406,139.60033,7.68
35.157413,139.59937,22.906
35.157413,139.6017,9.481
35.157417,139.5991,23.395
35.157417,139.59966,22.042
35.157417,139.60031,7.691
35.157421,139.60242,5.0835
35.15742,139.59938,23.104
35.15742,139.60168,9.304
35.157425,139.59927,23.249
35.15743,139.5991,23.374
35.1574315,139.599405,22.984
35.157433,139.59943,22.75
35.157433,139.59964,22.177
35.157433,139.60031,7.41
35.157433,139.60167,9.481
35.157436,139.59927,23.156
35.15744,139.5991,23.405
35.157447,139.59944,22.9525
35.157444,139.59962,22.0
35.157444,139.60165,9.679
35.157448,139.6003,7.639
35.15745,139.59929,23.197
35.157455,139.59961,21.865
35.157455,139.60164,9.772
35.15746,139.6003,7.961
35.157463,139.5993,23.114
35.157463,139.60245,5.578
35.157467,139.59946,22.906
35.157467,139.5996,21.959
35.157467,139.60162,9.543
35.157475,139.5993,23.301
35.157475,139.59947,22.916
35.157475,139.59958,21.959
35.157475,139.60028,8.065
35.157475,139.60161,9.574
35.157475,139.60246,5.484
35.157482,139.59932,23.145
35.157482,139.59956,21.928
35.157482,139.6016,9.21
35.157486,139.60028,8.586
35.157486,139.60246,5.526
35.15749,139.59933,23.197
35.15749,139.59947,23.062
35.15749,139.59955,22.115
35.15749,139.60158,8.575
35.157494,139.59935,23.114
35.157494,139.60156,7.701
35.157497,139.5992,23.291
35.1574985,139.599525,22.7655
35.1575,139.59937,23.145
35.1575,139.59941,23.166
35.1575,139.59943,23.052
